id,battle_background_asset_id,battle_bgm_asset_id,appearance_production,script_name,battle_pattern1,battle_pattern2,battle_pattern3,battle_pattern4,battle_pattern5,battle_pattern6,not_escape,battle_flag_group_id,get_value,get_ap,monster1,monster1_x_position,monster1_y_position,monster1_group,monster2,monster2_x_position,monster2_y_position,monster2_group,monster3,monster3_x_position,monster3_y_position,monster3_group,monster4,monster4_x_position,monster4_y_position,monster4_group,monster5,monster5_x_position,monster5_y_position,monster5_group,monster6,monster6_x_position,monster6_y_position,monster6_group,monster7,monster7_x_position,monster7_y_position,monster7_group,monster8,monster8_x_position,monster8_y_position,monster8_group,monster9,monster9_x_position,monster9_y_position,monster9_group
529,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,38,30,-5,1,0,25,10,1,37,30,-5,1,0,25,10,1,37,30,-5,1
530,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,38,25,-5,1,0,25,10,1,38,25,-5,1,0,25,10,1,37,25,-5,1,0,25,10,1
531,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,38,30,-5,1,0,25,10,1,37,30,-5,1
532,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,37,25,10,1,0,25,10,1
533,1,77,1,0,1,0,0,0,1,1,0,0,0,0,53,25,10,1,56,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
534,29,77,1,0,1,0,0,0,1,1,0,0,0,0,53,25,10,1,53,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
535,29,77,1,0,1,0,0,0,1,1,0,0,0,0,53,25,10,1,53,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
536,1,77,1,0,1,0,0,0,1,1,0,0,0,0,53,25,10,1,53,25,10,1,53,25,10,1,53,25,10,1,56,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
537,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,53,25,10,1,0,25,10,1,53,25,10,1,56,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
538,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,53,25,10,1,0,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
539,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,56,25,10,1,0,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
540,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
541,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,53,25,10,1,0,25,10,1,53,25,10,1,53,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
542,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,53,25,10,1,53,25,10,1,0,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
543,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,53,25,10,1,53,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
544,1,77,1,0,1,0,0,0,1,1,0,0,0,0,53,25,10,1,53,25,10,1,0,25,10,1,53,25,10,1,56,25,10,1,53,25,10,1,56,25,10,1,56,25,10,1,56,25,10,1
545,25,77,1,0,1,0,0,0,1,1,0,0,0,0,53,50,10,1,53,50,10,1,53,50,10,1,53,50,10,1,53,50,10,1,53,50,10,1,60,35,-10,1,60,35,-10,1,0,25,10,1
546,1,77,1,0,1,0,0,0,1,1,0,0,0,0,53,50,-10,1,53,50,-10,1,0,25,10,1,53,50,10,1,53,50,10,1,53,50,10,1,60,35,-10,1,60,35,-10,1,0,25,10,1
547,25,77,1,0,1,0,0,0,1,1,0,0,0,0,53,35,-10,1,53,35,-10,1,0,25,10,1,53,35,10,1,0,25,10,1,53,35,10,1,0,25,10,1,60,35,10,1,0,25,10,1
548,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,53,35,10,1,0,25,10,1,53,35,10,1,0,25,10,1,53,35,10,1,0,25,10,1,60,35,10,1,0,25,10,1
549,29,77,1,0,1,0,0,0,1,1,0,0,0,0,105,35,10,1,105,35,10,1,105,35,10,1,105,35,10,1,105,35,10,1,105,35,10,1,109,30,-5,1,0,25,10,1,109,30,10,1
550,29,77,1,0,1,0,0,0,1,1,0,0,0,0,105,35,-10,1,105,35,-10,1,0,25,10,1,105,35,10,1,105,35,10,1,105,35,10,1,109,30,-5,1,0,25,10,1,109,30,10,1
551,1,77,1,0,1,0,0,0,1,1,0,0,0,0,105,35,-10,1,105,35,-10,1,0,25,10,1,105,35,10,1,0,25,10,1,105,35,10,1,0,25,10,1,109,30,10,1,0,25,10,1
552,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,105,35,10,1,0,25,10,1,105,35,10,1,0,25,10,1,105,35,10,1,0,25,10,1,109,30,10,1,0,25,10,1
553,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,0,105,35,-10,1,105,35,-10,1,0,25,10,1,109,30,-5,1,0,25,10,1,109,30,-5,1
554,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,105,35,10,1,0,25,10,1,109,30,-5,1,0,25,10,1,109,30,10,1
555,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,76,25,0,1,0,25,10,1,76,25,0,1,0,25,10,1,76,25,0,1,0,25,10,1,76,25,0,1,0,25,10,1
556,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,76,35,-5,1,0,25,10,1,76,35,0,1,0,25,10,1,76,35,0,1
557,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,85,35,-5,1,0,25,10,1,85,35,-5,1,0,25,10,1,85,35,-5,1
558,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,85,35,-5,1,0,25,10,1,85,35,10,1
559,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,85,25,10,1,0,25,10,1
560,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,78,25,10,1,0,25,10,1,78,25,10,1,0,25,10,1,78,25,10,1,0,25,10,1,78,25,10,1,0,25,10,1
561,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,78,30,10,1,0,25,10,1,78,30,10,1,0,25,10,1,78,30,10,1
562,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,78,25,-10,1,0,25,10,1,78,25,10,1
563,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,78,25,10,1,0,25,10,1
564,25,77,1,0,1,0,0,0,1,1,0,0,0,0,55,50,10,1,55,50,10,1,55,50,10,1,55,50,10,1,55,50,10,1,55,50,10,1,60,35,-10,1,60,35,-10,1,0,25,10,1
565,25,77,1,0,1,0,0,0,1,1,0,0,0,0,55,50,-10,1,55,50,-10,1,0,25,10,1,55,25,10,1,55,50,10,1,55,25,10,1,0,25,10,1,60,35,10,1,0,25,10,1
566,25,77,1,0,1,0,0,0,1,1,0,0,0,0,55,25,-10,1,55,25,-10,1,0,25,10,1,55,25,10,1,0,25,10,1,55,25,10,1,0,25,10,1,60,35,10,1,0,25,10,1
567,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,55,50,10,1,55,50,10,1,55,50,10,1,60,35,-10,1,60,35,-10,1,0,25,10,1
568,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,9,25,10,1,0,25,10,1,9,25,10,1,0,25,10,1,9,25,10,1,0,25,10,1,9,25,10,1,0,25,10,1
569,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,9,35,10,1,0,25,10,1,9,35,10,1,0,25,10,1,9,35,10,1
570,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,9,25,10,1,9,25,10,1,0,25,10,1
571,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,102,45,0,1,0,25,10,1,102,35,0,1,0,25,10,1,102,35,0,1,0,25,10,1,102,25,0,1,0,25,10,1
572,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,102,45,0,1,0,25,10,1,102,35,0,1,0,25,10,1,102,35,0,1
573,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,49,35,-5,1,0,25,10,1,49,35,10,1
574,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,49,25,10,1,0,25,10,1
575,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,84,35,-5,1,0,25,10,1,86,35,10,1
576,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,86,25,10,1,0,25,10,1
577,25,77,1,0,1,0,0,0,1,1,0,0,0,0,85,60,-10,1,85,60,-15,1,0,25,10,1,85,45,5,1,85,45,0,1,85,45,-5,1,84,30,5,1,84,30,0,1,84,30,-5,1
578,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,85,65,5,1,85,65,-5,1,85,45,-5,1,85,45,-15,1,0,25,10,1,84,30,5,1,84,30,-5,1,84,30,-15,1
579,1,77,1,0,1,0,0,0,1,1,0,0,0,0,85,25,10,1,85,65,10,1,85,25,10,1,0,25,10,1,84,35,10,1,0,25,10,1,84,35,10,1,0,25,10,1,84,35,10,1
580,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,84,35,-5,1,0,25,10,1,85,30,-5,1,0,25,10,1,85,30,-5,1,0,25,10,1,84,25,-5,1,0,25,10,1
581,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,85,45,-5,1,0,25,10,1,84,35,-5,1,0,25,10,1,84,35,-5,1
582,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,84,25,10,1,0,25,10,1
583,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,110,55,0,1,0,25,10,1,110,60,0,1,109,45,0,1,110,65,0,1,109,50,0,1,109,35,0,1,109,55,0,1
584,18,77,1,0,1,0,0,0,1,1,0,0,0,0,110,35,0,1,109,70,0,1,110,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1,109,35,0,1
585,18,77,1,0,1,0,0,0,1,1,0,0,0,0,110,35,0,1,0,25,10,1,110,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1,109,35,0,1
586,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,110,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1
587,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,110,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1,109,35,0,1
588,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,110,35,0,1,0,25,10,1,110,35,0,1,0,25,10,1,110,35,0,1,0,25,10,1,109,35,0,1,0,25,10,1
589,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,54,25,10,1,0,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1
590,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1
591,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,54,25,10,1,54,25,10,1,0,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1
592,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,54,25,10,1,0,25,10,1,54,25,10,1,54,25,10,1,54,25,10,1
593,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,93,30,-5,1,0,25,10,1,93,30,10,1
594,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,93,25,10,1,0,25,10,1
595,15,77,1,0,1,0,0,0,1,1,0,0,0,0,35,35,-10,1,35,35,-10,1,0,25,10,1,35,35,10,1,0,25,10,1,35,35,10,1,39,35,-5,1,0,25,10,1,39,35,10,1
596,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,35,25,10,1,0,25,10,1,35,25,10,1,0,25,10,1,35,25,10,1,0,25,10,1,39,25,10,1,0,25,10,1
597,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,35,25,-10,1,35,25,-10,1,0,25,10,1,0,25,10,1,39,25,10,1,0,25,10,1
598,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,35,35,10,1,0,25,10,1,39,35,-5,1,0,25,10,1,39,35,10,1
599,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,35,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1
600,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1
601,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1
602,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,35,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1
603,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1
604,15,77,1,0,1,0,0,0,1,1,0,0,0,0,33,25,10,1,33,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,33,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1
605,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,33,25,10,1,35,25,10,1,33,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1
606,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,35,25,10,1
607,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,35,25,10,1,35,25,10,1,33,25,10,1
608,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,33,25,10,1,35,25,10,1,33,25,10,1
609,18,77,1,0,1,0,0,0,1,1,0,0,0,0,19,25,-5,1,0,25,10,1,19,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1
610,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,15,25,10,1,15,25,10,1,19,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1
611,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,19,25,-5,1,0,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1
612,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,19,25,-5,1,0,25,10,1,19,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1
613,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,19,25,10,1,0,25,10,1,15,25,10,1,15,25,10,1,15,25,10,1
614,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,43,25,10,1,43,25,10,1,0,25,10,1,43,25,10,1,43,25,10,1,43,25,10,1
615,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,43,25,10,1,0,25,10,1,43,25,10,1,43,25,10,1,43,25,10,1
616,15,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,43,25,10,1,43,25,10,1,43,25,10,1
617,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,43,25,10,1,43,25,10,1,0,25,10,1
618,18,77,1,0,1,0,0,0,1,1,0,0,0,0,98,35,10,1,98,35,10,1,98,35,10,1,98,35,10,1,98,35,10,1,98,35,10,1,100,35,-5,1,0,25,10,1,100,35,10,1
619,18,77,1,0,1,0,0,0,1,1,0,0,0,0,98,25,-10,1,98,25,-10,1,0,25,10,1,98,25,10,1,98,25,10,1,98,25,10,1,0,25,10,1,100,25,10,1,0,25,10,1
620,18,77,1,0,1,0,0,0,1,1,0,0,0,0,98,25,-10,1,98,35,-10,1,0,25,10,1,98,35,10,1,0,25,10,1,98,35,10,1,100,35,-5,1,0,25,10,1,100,35,10,1
621,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,98,25,10,1,0,25,10,1,98,25,10,1,0,25,10,1,98,25,10,1,0,25,10,1,100,25,10,1,0,25,10,1
622,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,21,25,10,1,0,25,10,1,19,25,10,1,19,25,10,1,21,25,10,1
623,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,19,25,10,1,19,25,10,1,21,25,10,1
624,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,21,25,10,1,19,25,10,1,21,25,0,1
625,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,21,25,-5,1,0,25,10,1,19,25,10,1
626,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,98,25,10,1,98,25,10,1,98,25,10,1,98,25,10,1,98,25,10,1,98,25,10,1
627,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,98,25,10,1,98,25,10,1,0,25,10,1,98,25,10,1,98,25,10,1,98,25,10,1
628,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,98,25,10,1,0,25,10,1,98,25,10,1,98,25,10,1,98,25,10,1
629,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,98,25,10,1,98,25,10,1,98,25,10,1
630,26,77,1,0,1,0,0,0,1,1,0,0,0,0,80,25,10,1,80,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,81,25,10,1,81,25,10,1,80,25,10,1
631,26,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,81,25,10,1,80,25,10,1
632,26,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,81,25,10,1,81,25,10,1,80,25,10,1
633,26,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,0,25,10,1,81,25,10,1,81,25,10,1,80,25,10,1
634,26,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,80,25,10,1,81,25,10,1,80,25,10,1
635,26,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,80,25,10,1,81,25,10,1,0,25,10,1
636,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,69,25,-5,1,0,25,10,1,69,25,-5,1,0,25,10,1,69,25,-5,1,0,25,10,1,69,25,-5,1,0,25,10,1
637,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,69,35,-5,1,0,25,10,1,69,35,-5,1,0,25,10,1,69,35,-5,1
638,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,69,35,-5,1,0,25,10,1,69,35,10,1
639,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,97,25,10,1,96,25,10,1,0,25,10,1
640,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,97,25,10,1,0,25,10,1
641,18,77,1,0,1,0,0,0,1,1,0,0,0,0,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1
642,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,112,25,10,1,0,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1
643,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,112,25,10,1,112,25,10,1,0,25,10,1,112,25,10,1,112,25,10,1,112,25,10,1
644,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,108,25,-5,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,108,35,-5,1,0,25,10,1,108,35,-5,1
645,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,108,35,-5,1,0,25,10,1,108,35,10,1
646,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,112,25,10,1,0,25,10,1,118,25,10,1,118,25,10,1,112,25,10,1
647,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,118,25,10,1,118,25,10,1,112,25,10,1
648,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,112,25,10,1,118,25,10,1,112,25,10,1
649,25,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,112,25,10,1,118,25,10,1,0,25,10,1
650,18,77,1,0,1,0,0,0,1,1,0,0,0,0,73,25,10,1,73,25,10,1,0,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1
651,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,73,25,10,1,0,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1
652,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1
653,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,73,25,10,1,73,25,10,1,0,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1
654,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,73,25,10,1,0,25,10,1,73,25,10,1,73,25,10,1,73,25,10,1
655,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,99,25,10,1,99,25,10,1,99,25,10,1,99,25,10,1,99,25,10,1,99,25,10,1
656,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,99,25,10,1,99,25,10,1,0,25,10,1,99,25,10,1,99,25,10,1,99,25,10,1
657,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,99,25,10,1,0,25,10,1,99,25,10,1,99,25,10,1,99,25,10,1
658,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,99,25,10,1,99,25,10,1,99,25,10,1
659,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,99,25,10,1,0,25,10,1,99,25,10,1,0,25,10,1,99,25,10,1,0,25,10,1,101,25,10,1,0,25,10,1
660,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,99,25,-10,1,99,25,-10,1,0,25,10,1,0,25,10,1,101,25,10,1,0,25,10,1
661,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,99,25,10,1,99,25,10,1,0,25,10,1
